55-53-11-051287-001-01 211 210002     2     2      2     2     2     
55-53-11-051287-001-01 32                                            
55-53-11-051287-001-01 52                                            
26-82-27-991289-001-01 111  35002     2     2      2     2     2     
26-82-27-991289-001-01 22                                            
26-82-27-991289-001-01 311  20002     2     2      2     2     2     
26-82-27-991289-001-01 42                                            
26-82-27-991289-001-01 52                                            
26-82-27-991289-001-01 62                                            
26-82-27-991289-001-01 72                                            
26-82-27-991289-001-01 82                                            
21-58-01-131290-001-01 111 434002     2     2      1 40002     1 9700
21-58-01-131290-001-01 211 260002     2     2      1 30002     1 2000
21-58-01-131290-001-01 3                                             
21-58-01-131290-001-01 411 135002     2     2      2     1  7001 1500
21-58-01-131290-001-01 52                                            
10-52-94-981291-001-01 111 150002     2     2      1 50002     2     
10-52-94-981291-001-01 22                                            
10-52-94-981291-001-01 311 280001 80002     2      1 46002     2     
10-52-94-981291-001-01 411  50002     2     2      2     2     2     
10-52-94-981291-001-01 511  25002     2     2      2     2     2     
65-52-72-291294-001-01 111  20001 10002     2      2     2     2     
65-52-72-291294-001-01 211  15002     2     2      1  5002     2     
65-52-72-291294-001-01 32                                            
37-29-66-641304-001-01 111 270002     2     2      1 25002     1 3500
28-24-87-551305-001-01 112      2     1 35001  40002     2     2     
66-65-33-221306-001-01 111  45002     2     1 120001 20002     2     
66-65-33-221306-001-01 211  40001 77002     2      1  5002     2     
66-65-33-221306-001-01 311  30002     1 70002      2     2     2     
56-76-03-181307-001-01 12                                            
56-76-03-181307-001-01 22                                            
56-76-03-181307-001-01 32                                            
96-10-67-721309-001-01 111  80002     2     2      1 40002     2     
96-10-67-721309-001-01 22                                            
96-10-67-721309-001-01 312      1 40002     2      1 20002     2     
96-10-67-721309-001-01 412      1 25002     2      1 15002     2     
96-10-67-721309-001-01 52                                            
96-10-67-721309-001-01 62                                            
96-10-67-721309-001-01 711 250002     2     2      2     2     2     
96-10-67-721309-001-01 82                                            
88-26-77-431312-001-01 111  10002     2     2      1  5002     2     
88-26-77-431312-001-01 22                                            
65-62-10-781323-001-01 12                                            
65-62-10-781323-001-01 22                                            
65-62-10-781323-001-01 32                                            
65-62-10-781323-001-01 62                                            
65-62-10-781323-001-01 72                                            
65-62-10-781323-001-01 82                                            
65-62-10-781323-001-01 92                                            
65-62-10-781323-001-01102                                            
20-66-75-401323-001-04 111 140002     2     2      1 20002     2     
91-01-26-481323-001-05 111 210002     2     2      1 15002     2     
00-63-85-411325-001-01 12                                            
00-63-85-411325-001-01 22                                            
